points_last_5,minutes_per_game_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,saves_last_5,influence_last_5,player_price_diff_last_5,player_price,saves_per_game_last_5,xG_conceded_per_game_last_5,xG_conceded_sum_last_5,home_away_current,fdr_current,actual_gw_points
6,90.0,1,0,0,0,0,1,43987,210764,1,4.8,-0.1,4.7,1.0,1.11,1.11,0,4,0
6,90.0,1,0,0,0,0,1,44502,170602,1,4.8,-0.1,4.6,1.0,1.11,1.11,1,2,0
6,90.0,1,0,0,0,0,1,44565,152619,1,4.8,-0.1,4.6,1.0,1.11,1.11,0,5,0
0,0.0,0,0,0,0,0,0,22133,133472,0,0.0,-0.1,4.6,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,10791,118488,0,0.0,-0.1,4.6,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,7023,93768,0,0.0,-0.1,4.6,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,7100,78923,0,0.0,0.0,4.6,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,6733,64992,0,0.0,-0.1,4.5,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,5835,54164,0,0.0,-0.1,4.5,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,5575,51384,0,0.0,-0.1,4.5,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,5708,48005,0,0.0,-0.1,4.5,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,4339,38461,0,0.0,-0.1,4.5,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,3571,35099,0,0.0,0.0,4.5,0.0,0.0,0.0,1,2,3
3,90.0,0,0,1,0,0,1,14548,36850,3,17.4,0.0,4.5,3.0,0.97,0.97,0,5,0
3,90.0,0,0,1,0,0,1,14513,34183,3,17.4,0.0,4.5,3.0,0.97,0.97,1,2,0
3,90.0,0,0,1,0,0,1,14261,28807,3,17.4,0.0,4.5,3.0,0.97,0.97,0,3,0
3,90.0,0,0,1,0,0,1,14474,26017,3,17.4,0.0,4.5,3.0,0.97,0.97,1,3,0
3,90.0,0,0,1,0,0,1,14448,25291,3,17.4,0.0,4.5,3.0,0.97,0.97,0,2,0
0,0.0,0,0,0,0,0,0,3742,24280,0,0.0,0.0,4.5,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,3704,24626,0,0.0,0.0,4.5,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,3123,24248,0,0.0,0.0,4.5,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,2321,21783,0,0.0,0.0,4.5,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,2092,20433,0,0.0,0.0,4.5,0.0,0.0,0.0,1,2,0
12,90.0,1,2,9,1,0,4,108309,261515,13,105.4,0.0,4.9,3.25,1.94,7.76,0,3,6
17,90.0,2,2,4,1,0,4,126794,286232,10,94.6,-0.1,4.9,2.5,1.42,5.67,1,2,2
11,90.0,1,0,5,1,0,4,124088,258416,10,86.8,-0.1,4.9,2.5,1.68,6.7,0,2,3
14,90.0,1,1,6,1,0,5,135751,247327,12,106.2,-0.1,4.9,2.4,1.58,7.89,1,2,3
16,90.0,1,1,4,1,0,5,170688,143303,13,109.4,-0.1,4.9,2.6,1.31,6.57,1,2,0
14,90.0,1,1,4,1,0,5,222528,123287,12,97.0,0.0,4.9,2.4,1.18,5.88,0,2,1
9,90.0,0,1,6,0,0,5,230405,128590,9,69.4,0.0,4.9,1.8,0.99,4.94,1,2,3
10,90.0,0,1,6,0,0,5,210093,135950,11,82.8,0.0,4.9,2.2,0.83,4.16,0,4,4
11,90.0,0,0,6,0,0,5,165405,141678,15,111.8,0.0,4.9,3.0,1.06,5.29,0,2,2
10,90.0,0,0,7,0,0,5,172949,135803,17,133.6,0.0,4.9,3.4,1.23,6.16,1,5,9
19,90.0,1,3,6,0,0,5,119873,153936,18,149.6,0.0,4.9,3.6,1.3,6.51,1,5,10
28,90.0,2,6,4,0,0,5,185608,136973,20,171.6,0.1,5.0,4.0,1.49,7.46,0,2,1
26,90.0,2,6,4,1,0,5,373835,117731,18,165.0,0.2,5.1,3.6,1.41,7.04,1,2,2
24,90.0,2,6,4,1,0,5,546016,91360,13,125.4,0.2,5.1,2.6,1.06,5.28,0,4,2
24,90.0,2,6,5,1,0,5,532616,107366,12,112.2,0.3,5.2,2.4,0.86,4.3,1,2,1
16,90.0,1,3,7,2,0,5,585964,92436,13,112.0,0.3,5.2,2.6,0.89,4.45,0,2,9
15,90.0,1,3,7,2,0,5,584777,181297,12,106.4,0.2,5.2,2.4,0.84,4.22,1,3,2
16,90.0,1,3,9,1,0,5,437677,206034,13,114.8,0.1,5.2,2.6,1.25,6.25,0,2,7
21,90.0,2,3,8,1,0,5,284737,211496,16,141.8,0.1,5.2,3.2,1.39,6.95,1,3,2
21,90.0,2,3,7,1,0,5,297662,216414,15,136.6,0.0,5.2,3.0,1.54,7.71,0,3,3
23,90.0,2,3,6,0,0,5,266141,241855,15,145.8,0.0,5.2,3.0,1.63,8.13,1,2,1
15,90.0,1,0,8,0,0,5,274355,170541,14,131.8,0.1,5.3,2.8,1.92,9.58,0,2,1
14,90.0,1,0,7,0,0,5,258726,173475,13,124.6,0.1,5.3,2.6,1.86,9.32,1,3,0
7,90.0,0,0,11,0,0,5,246618,214456,10,96.2,0.1,5.3,2.0,1.94,9.69,0,3,5
10,90.0,0,2,10,0,0,5,241833,203042,10,96.0,0.1,5.3,2.0,1.99,9.93,1,2,10
17,90.0,1,5,9,0,0,5,213913,188804,10,94.0,0.1,5.3,2.0,2.0,10.02,0,5,0
16,90.0,1,5,7,0,0,4,146011,186902,9,84.4,0.0,5.3,2.25,1.86,7.44,1,2,1
16,90.0,1,5,8,0,0,4,130804,239160,7,65.6,0.0,5.3,1.75,1.68,6.72,0,5,9
25,90.0,2,7,4,0,0,4,120003,224681,10,88.4,0.0,5.3,2.5,1.68,6.71,1,2,3
23,90.0,2,5,4,0,0,4,132501,221347,11,94.2,0.0,5.3,2.75,1.59,6.36,1,3,1
14,78.75,1,2,4,0,0,4,134535,214500,9,72.2,0.0,5.3,2.25,1.35,5.39,0,3,0
14,78.75,1,2,4,0,0,4,108560,260912,9,72.2,0.0,5.3,2.25,1.35,5.39,1,4,0
13,78.75,1,2,4,0,0,4,90458,277919,14,94.4,-0.1,5.2,3.5,1.39,5.56,0,2,0
25,90.0,1,5,8,2,0,5,39913,28722,24,193.8,0.0,4.5,4.8,2.24,11.21,0,3,1
24,90.0,1,5,10,2,0,5,78658,35221,25,190.4,0.0,4.5,5.0,2.4,12.01,1,5,1
15,90.0,1,2,11,1,0,5,95891,39767,21,155.8,0.0,4.5,4.2,2.48,12.4,0,2,1
14,90.0,1,2,12,2,0,5,104601,48953,22,172.2,0.0,4.5,4.4,2.61,13.05,1,2,2
15,90.0,1,2,12,1,0,5,106313,51958,22,158.8,0.0,4.5,4.4,2.36,11.82,1,2,0
5,90.0,0,0,12,1,0,4,107508,60975,16,118.2,0.0,4.5,4.0,2.53,10.11,0,5,0
4,90.0,0,0,9,1,0,3,68925,86279,14,107.6,0.0,4.5,4.67,2.75,8.24,1,3,9
12,90.0,1,2,5,1,0,3,48922,86889,15,102.4,0.0,4.5,5.0,1.76,5.28,0,2,2
13,90.0,1,2,3,0,0,3,36807,74921,11,73.2,0.0,4.5,3.67,1.13,3.38,1,3,1
12,90.0,1,2,3,0,0,3,32475,71213,7,57.6,0.0,4.5,2.33,0.67,2.0,0,2,8
20,90.0,2,3,3,0,0,4,39615,56767,10,81.4,0.0,4.5,2.5,0.71,2.84,0,4,7
27,90.0,3,3,3,0,0,5,64953,29927,13,103.8,0.0,4.5,2.6,0.8,4.0,0,2,1
19,90.0,2,1,5,0,0,5,92142,35410,10,94.4,0.1,4.6,2.0,0.85,4.24,1,2,9
26,90.0,3,3,4,0,0,5,95597,42279,12,103.0,0.1,4.6,2.4,0.74,3.71,0,4,2
27,90.0,3,3,5,0,0,5,120636,55885,14,110.4,0.1,4.6,2.8,1.07,5.36,1,4,1
20,90.0,2,2,9,0,0,5,150923,95114,14,105.0,0.1,4.6,2.8,1.23,6.13,0,3,2
15,90.0,1,2,10,0,0,5,133273,105086,13,99.0,0.1,4.6,2.6,1.26,6.28,1,2,3
17,90.0,1,3,9,1,0,5,114054,95584,16,112.6,0.0,4.6,3.2,1.22,6.09,0,3,2
10,90.0,0,1,12,1,0,5,110025,101085,17,119.4,0.0,4.6,3.4,1.47,7.36,0,4,2
10,90.0,0,1,11,1,0,5,87032,107882,18,117.0,0.0,4.6,3.6,1.46,7.29,1,5,3
12,90.0,0,1,8,1,0,5,82875,81295,20,139.2,0.0,4.6,4.0,1.46,7.32,0,2,8
18,90.0,1,2,7,1,0,5,153624,75136,23,156.8,0.0,4.6,4.6,1.51,7.54,1,2,3
18,90.0,1,1,8,0,0,5,426355,74466,25,180.8,0.1,4.7,5.0,1.65,8.25,1,2,1
17,90.0,1,1,8,0,0,5,689800,65441,22,164.2,0.1,4.7,4.4,1.76,8.8,1,2,2
17,90.0,1,1,7,0,0,5,710716,79546,20,158.6,0.1,4.7,4.0,1.53,7.66,1,2,7
21,90.0,2,2,6,0,0,5,704968,83806,17,137.4,0.1,4.7,3.4,1.23,6.13,0,2,4
17,90.0,1,2,8,0,0,5,687681,87527,19,155.4,0.1,4.7,3.8,1.2,6.0,1,3,0
14,90.0,1,2,8,1,0,5,434529,107305,12,98.6,0.0,4.7,2.4,1.18,5.91,0,4,1
14,90.0,1,2,8,1,0,5,212433,123293,12,104.0,0.0,4.7,2.4,1.23,6.16,0,2,0
12,90.0,1,2,7,1,0,4,241570,105020,10,89.6,0.0,4.7,2.5,1.26,5.04,1,2,0
5,90.0,0,1,7,1,0,3,209339,183880,8,70.2,0.0,4.7,2.67,1.64,4.93,0,5,0
1,90.0,0,0,5,1,0,2,150655,241193,1,18.2,0.0,4.7,0.5,1.76,3.53,1,2,0
1,90.0,0,0,3,0,0,1,126733,323583,1,16.2,-0.1,4.6,1.0,2.35,2.35,0,3,2
15,90.0,1,1,6,1,0,5,167692,70586,14,124.0,0.0,4.5,2.8,1.19,5.97,1,2,2
15,90.0,1,1,7,1,0,5,274974,86816,13,112.4,0.0,4.5,2.6,1.31,6.55,0,2,2
11,90.0,0,1,8,1,0,5,268116,110781,11,98.8,0.0,4.5,2.2,1.31,6.56,0,4,0
7,90.0,0,0,7,1,0,4,225567,140324,7,66.8,0.0,4.5,1.75,1.44,5.76,1,2,6
11,90.0,1,0,5,1,0,4,170902,154213,5,45.2,0.0,4.5,1.25,1.22,4.88,0,3,6
16,90.0,2,0,4,0,0,4,138995,148889,6,55.6,0.0,4.5,1.5,1.37,5.48,1,2,0
14,78.75,2,0,3,0,0,4,46694,142393,3,34.6,0.0,4.5,0.75,1.37,5.48,0,5,3
15,78.75,2,0,5,0,0,4,40052,136801,11,73.6,0.0,4.5,2.75,1.64,6.54,1,5,3
18,81.0,2,0,6,0,0,5,44482,99547,14,100.6,0.0,4.5,2.8,1.61,8.06,1,2,2
14,81.0,1,0,7,0,0,5,100208,74192,13,95.8,0.0,4.5,2.6,1.43,7.15,0,3,2
10,81.0,0,0,9,0,0,5,102807,76791,16,117.2,0.0,4.5,3.2,1.33,6.64,0,2,3
13,90.0,0,0,8,0,0,5,115696,77165,19,137.4,0.0,4.5,3.8,1.14,5.69,1,3,2
12,90.0,0,0,7,0,0,5,116843,76081,14,113.2,0.0,4.5,2.8,1.12,5.58,1,2,0
9,90.0,0,0,10,0,0,5,116556,74065,12,99.8,0.0,4.5,2.4,1.23,6.16,0,2,2
9,90.0,0,0,12,0,0,5,58416,83102,15,120.4,0.0,4.5,3.0,1.4,7.01,1,2,1
8,90.0,0,0,12,0,0,5,54468,92579,11,92.2,0.0,4.5,2.2,1.32,6.58,0,4,1
6,90.0,0,0,14,0,0,5,28366,97049,10,85.0,0.0,4.5,2.0,1.71,8.55,1,5,10
14,90.0,0,2,15,0,0,5,25690,81563,19,148.6,0.0,4.5,3.8,1.86,9.28,0,2,7
21,90.0,1,3,11,1,0,5,51563,86773,23,173.0,0.0,4.5,4.6,1.66,8.31,1,4,1
20,90.0,1,3,12,1,0,5,138798,88896,24,179.4,0.0,4.5,4.8,2.01,10.05,0,5,5
24,90.0,1,4,11,2,0,5,226606,70377,32,235.2,0.0,4.5,6.4,2.28,11.42,0,3,0
23,90.0,1,4,12,2,0,5,265505,74104,32,232.6,0.0,4.5,6.4,2.01,10.07,1,3,2
15,90.0,1,2,11,2,0,5,284669,81664,23,171.8,0.0,4.5,4.6,1.95,9.73,0,5,2
10,90.0,0,1,13,1,0,5,262117,97100,22,163.8,0.0,4.5,4.4,1.98,9.92,0,2,2
11,90.0,0,1,11,1,0,5,263572,86552,22,170.4,0.0,4.5,4.4,1.95,9.76,1,3,3
9,90.0,0,0,11,0,0,5,173282,111149,17,130.6,0.1,4.6,3.4,1.56,7.8,1,2,11
20,90.0,1,3,7,0,0,5,145180,104722,21,160.4,0.1,4.6,4.2,1.48,7.4,0,4,1
19,90.0,1,3,8,0,0,5,162789,93728,18,137.2,0.1,4.6,3.6,1.42,7.11,1,2,7
24,90.0,2,4,6,0,0,5,230091,75787,16,128.4,0.1,4.6,3.2,1.33,6.63,0,2,2
24,90.0,2,4,5,0,0,5,176439,93572,14,109.6,0.2,4.7,2.8,0.91,4.56,0,2,2
23,90.0,2,4,5,0,0,5,185467,85280,10,91.4,0.1,4.7,2.0,0.97,4.83,1,2,10
22,90.0,2,4,5,0,0,5,190083,89084,7,79.6,0.1,4.7,1.4,0.98,4.91,0,2,3
24,90.0,2,4,3,0,0,5,166104,111706,10,102.8,0.1,4.7,2.0,0.82,4.08,1,3,1
8,90.0,0,0,3,0,0,3,46008,224557,9,85.4,0.0,4.4,3.0,1.49,4.47,1,2,0
6,90.0,0,0,2,0,0,2,64419,245598,7,63.2,-0.1,4.4,3.5,1.51,3.02,0,4,0
3,90.0,0,0,7,0,0,2,48988,258139,7,61.4,-0.1,4.4,3.5,1.27,2.54,1,4,0
3,90.0,0,0,7,0,0,2,33940,244463,7,61.4,-0.1,4.4,3.5,1.27,2.54,0,5,2
5,90.0,0,0,9,0,0,3,31675,205056,10,89.0,-0.2,4.3,3.33,1.1,3.29,1,2,3
5,90.0,0,0,9,0,0,3,38602,142144,11,94.2,-0.1,4.3,3.67,1.01,3.04,0,2,0
5,90.0,0,0,9,0,0,3,32571,129930,11,94.2,-0.1,4.3,3.67,1.01,3.04,1,2,2
7,90.0,0,0,4,0,0,3,32953,102336,8,66.6,-0.1,4.3,2.67,0.93,2.78,0,2,0
7,90.0,0,0,4,0,0,3,35458,73241,8,66.6,-0.1,4.3,2.67,0.93,2.78,0,3,1
6,90.0,0,0,5,0,0,3,34878,63544,7,51.2,0.0,4.3,2.33,1.32,3.96,1,2,2
5,90.0,0,0,5,0,0,3,27182,56194,3,25.0,0.0,4.3,1.0,1.53,4.58,1,2,0
5,90.0,0,0,5,0,0,3,29527,53961,3,25.0,0.0,4.3,1.0,1.53,4.58,0,5,0
3,90.0,0,0,4,0,0,2,27185,58684,2,16.0,0.0,4.3,1.0,1.63,3.26,0,2,0
3,90.0,0,0,4,0,0,2,23541,60439,2,16.0,-0.1,4.2,1.0,1.63,3.26,1,3,1
3,90.0,0,0,3,0,0,2,22357,53532,1,17.8,-0.1,4.2,0.5,1.9,3.81,0,3,8
9,90.0,1,2,2,0,0,2,19829,51774,3,32.2,-0.1,4.2,1.5,1.58,3.16,1,2,10
19,90.0,2,5,2,0,0,3,22710,58283,6,59.6,-0.1,4.2,2.0,1.51,4.54,0,2,1
20,90.0,2,5,6,0,0,4,44860,45407,10,95.2,-0.1,4.2,2.5,1.86,7.43,1,2,0
20,90.0,2,5,6,0,0,4,49588,39503,10,95.2,0.0,4.2,2.5,1.86,7.43,0,4,2
21,90.0,2,5,6,0,0,4,53816,43520,13,115.4,0.0,4.2,3.25,1.64,6.55,0,2,0
13,90.0,1,3,6,0,0,3,70160,43650,11,97.2,0.0,4.2,3.67,1.96,5.87,1,2,0
3,90.0,0,0,6,0,0,2,59213,39100,8,69.8,0.0,4.2,4.0,2.24,4.49,0,3,1
3,90.0,0,0,5,0,0,2,36738,43095,6,47.6,0.0,4.2,3.0,1.42,2.84,1,2,0
3,90.0,0,0,5,0,0,2,31277,45062,6,47.6,0.0,4.2,3.0,1.42,2.84,0,5,0
1,90.0,0,0,3,0,0,1,27893,37575,2,13.4,-0.1,4.1,2.0,1.24,1.24,0,2,0
1,90.0,0,0,3,0,0,1,11770,35497,2,13.4,-0.1,4.1,2.0,1.24,1.24,1,5,0
1,90.0,0,0,3,0,0,1,7044,32629,2,13.4,-0.1,4.1,2.0,1.24,1.24,0,2,0
0,0.0,0,0,0,0,0,0,7961,28636,0,0.0,-0.1,4.1,0.0,0.0,0.0,1,5,0
0,90.0,0,0,4,0,0,1,8733,28768,2,18.8,-0.1,4.1,2.0,1.3,1.3,0,2,0
0,90.0,0,0,4,0,0,1,11738,28558,2,18.8,0.0,4.1,2.0,1.3,1.3,1,3,0
0,90.0,0,0,4,0,0,1,11649,26554,2,18.8,0.0,4.1,2.0,1.3,1.3,0,4,0
0,90.0,0,0,4,0,0,1,13341,28096,2,18.8,-0.1,4.0,2.0,1.3,1.3,1,3,0
0,90.0,0,0,4,0,0,1,14732,30396,2,18.8,-0.1,4.0,2.0,1.3,1.3,1,3,1
4,90.0,0,0,4,0,0,2,10656,18165,6,48.2,0.0,4.4,3.0,2.32,4.63,1,2,2
6,90.0,0,0,5,0,0,3,11972,21593,8,65.8,-0.1,4.4,2.67,2.0,6.0,0,4,0
6,90.0,0,0,5,0,0,3,13311,17014,8,65.8,-0.1,4.4,2.67,2.0,6.0,1,4,1
5,90.0,0,0,4,0,0,3,13163,13912,6,60.4,0.0,4.4,2.0,1.72,5.16,0,5,0
3,90.0,0,0,3,0,0,2,12985,13263,4,42.2,0.0,4.4,2.0,1.93,3.86,1,2,0
3,90.0,0,0,3,0,0,2,6610,12262,4,42.2,0.0,4.4,2.0,1.93,3.86,0,2,5
6,90.0,0,2,3,0,0,2,6444,10667,5,55.4,0.0,4.4,2.5,1.6,3.2,1,2,0
6,90.0,0,2,3,0,0,2,9092,9648,5,55.4,0.0,4.4,2.5,1.6,3.2,0,2,1
6,90.0,0,2,3,1,0,2,10055,9153,6,55.0,0.0,4.4,3.0,1.2,2.4,0,3,0
6,90.0,0,2,3,1,0,2,9899,9115,6,55.0,0.0,4.4,3.0,1.2,2.4,1,2,0
6,90.0,0,2,3,1,0,2,9445,8866,6,55.0,0.0,4.4,3.0,1.2,2.4,1,2,2
3,90.0,0,0,3,1,0,2,10476,9277,5,46.0,0.0,4.4,2.5,1.32,2.63,0,5,3
6,90.0,0,0,5,1,0,3,6757,10168,11,96.4,0.0,4.4,3.67,1.63,4.89,0,2,2
7,90.0,0,0,4,0,0,3,7639,8719,10,87.2,0.0,4.4,3.33,1.52,4.56,1,3,0
7,90.0,0,0,4,0,0,3,6946,8502,10,87.2,0.0,4.4,3.33,1.52,4.56,0,3,0
7,90.0,0,0,4,0,0,3,6386,7991,10,87.2,0.0,4.4,3.33,1.52,4.56,1,2,0
5,90.0,0,0,3,0,0,2,6750,8543,8,65.4,0.0,4.4,4.0,1.81,3.62,0,2,0
2,90.0,0,0,1,0,0,1,7185,7670,2,15.0,0.0,4.4,2.0,1.36,1.36,1,2,3
3,90.0,0,0,1,0,0,1,5249,7833,4,30.0,0.0,4.4,4.0,0.32,0.32,0,4,0
3,90.0,0,0,1,0,0,1,5552,7577,4,30.0,0.0,4.4,4.0,0.32,0.32,0,2,5
8,90.0,1,0,1,1,0,2,5940,7563,5,40.6,0.0,4.4,2.5,0.45,0.9,1,2,2
10,90.0,1,0,2,1,0,3,10084,6254,6,54.8,0.0,4.4,2.0,0.39,1.18,0,3,0
10,90.0,1,0,2,1,0,3,11651,6674,6,54.8,0.0,4.4,2.0,0.39,1.18,1,2,10
17,90.0,2,3,1,1,0,3,11900,8159,6,53.0,0.0,4.4,2.0,0.51,1.54,0,5,4
21,90.0,2,4,3,1,0,4,12197,8140,12,102.6,0.0,4.4,3.0,1.08,4.33,0,2,6
22,90.0,2,4,3,0,0,4,28441,8026,13,111.4,0.0,4.4,3.25,1.06,4.25,1,5,2
22,90.0,2,4,5,0,0,4,43843,8471,16,127.4,0.0,4.4,4.0,1.8,7.2,0,2,2
24,90.0,2,4,6,0,0,5,59225,9210,18,140.8,0.0,4.4,3.6,1.78,8.9,1,5,0
14,90.0,1,1,6,0,0,4,60400,16370,14,112.6,0.0,4.4,3.5,2.05,8.22,0,2,2
12,90.0,1,0,7,0,0,4,79922,30246,11,85.6,0.0,4.4,2.75,1.92,7.69,1,3,6
12,90.0,1,0,7,0,0,4,70797,33119,10,79.8,0.0,4.4,2.5,1.81,7.25,0,4,5
15,90.0,1,1,5,0,0,4,79507,34957,13,104.2,0.0,4.4,3.25,1.57,6.29,1,3,1
14,90.0,1,1,6,1,0,4,92282,36408,15,113.2,0.0,4.4,3.75,1.52,6.07,1,3,0
0,0.0,0,0,0,0,0,0,554,6681,0,0.0,0.0,4.4,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,655,7635,0,0.0,-0.1,4.4,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,578,6307,0,0.0,-0.1,4.4,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,500,5105,0,0.0,0.0,4.4,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,464,4275,0,0.0,0.0,4.4,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,502,3988,0,0.0,-0.1,4.3,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,516,3503,0,0.0,-0.1,4.3,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,490,2884,0,0.0,-0.1,4.3,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,505,2629,0,0.0,-0.1,4.3,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,452,2535,0,0.0,-0.1,4.3,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,388,2354,0,0.0,0.0,4.3,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,348,2106,0,0.0,0.0,4.3,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,332,2077,0,0.0,0.0,4.3,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,281,1724,0,0.0,0.0,4.3,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,301,1330,0,0.0,0.0,4.3,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,324,1076,0,0.0,0.0,4.3,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,398,1172,0,0.0,0.0,4.3,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,381,1056,0,0.0,0.0,4.3,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,385,930,0,0.0,0.0,4.3,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,408,929,0,0.0,0.0,4.3,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,468,905,0,0.0,0.0,4.3,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,448,753,0,0.0,0.0,4.3,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,451,741,0,0.0,0.0,4.3,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,431,817,0,0.0,0.0,4.3,0.0,0.0,0.0,1,2,3
3,90.0,0,0,1,0,0,1,486,779,5,40.6,0.0,4.3,5.0,1.07,1.07,0,3,5
8,90.0,0,1,3,0,0,2,943,791,16,125.6,0.0,4.3,8.0,2.59,5.18,1,2,2
10,90.0,0,1,4,0,0,3,6088,1096,17,141.4,0.0,4.3,5.67,2.01,6.02,0,2,2
12,90.0,0,1,5,0,0,4,9343,2245,19,162.2,0.0,4.3,4.75,1.71,6.85,1,2,3
15,90.0,0,2,6,0,0,5,12272,3403,27,204.4,0.0,4.3,5.4,1.55,7.76,0,2,7
19,90.0,0,4,6,0,0,5,15464,5388,32,242.8,0.0,4.3,6.4,1.82,9.12,0,4,8
22,90.0,0,6,5,0,0,5,18208,8002,30,221.6,0.0,4.3,6.0,1.54,7.72,1,3,10
30,90.0,0,9,8,0,0,5,17799,9227,36,284.0,0.0,4.3,7.2,2.09,10.46,0,4,5
33,90.0,0,11,9,0,0,5,24566,12917,41,321.6,0.0,4.3,8.2,2.43,12.13,1,2,2
10,90.0,0,0,13,1,0,5,9063,19954,19,160.4,0.0,4.5,3.8,1.72,8.62,0,4,3
11,90.0,0,0,12,1,0,5,16864,23621,20,155.2,0.0,4.5,4.0,1.92,9.6,0,2,2
11,90.0,0,0,10,1,0,5,22517,22354,18,140.2,0.0,4.5,3.6,1.68,8.4,1,3,0
10,90.0,0,0,9,1,0,5,22943,21971,15,121.6,0.0,4.5,3.0,1.54,7.71,0,2,3
11,90.0,0,0,11,0,0,5,23085,20747,18,151.8,0.0,4.5,3.6,2.05,10.23,0,2,2
10,90.0,0,0,12,0,0,5,23750,21032,19,159.4,0.0,4.5,3.8,2.08,10.4,1,2,1
8,90.0,0,0,12,0,0,5,18548,21425,14,135.6,0.0,4.5,2.8,1.71,8.53,0,5,2
8,90.0,0,0,14,0,0,5,12252,21902,16,152.2,0.0,4.5,3.2,1.85,9.25,1,2,1
9,90.0,0,0,12,0,0,5,12593,20294,16,152.2,0.0,4.5,3.2,1.74,8.7,1,2,7
13,90.0,1,0,9,0,0,5,16734,18606,13,132.2,0.0,4.5,2.6,1.17,5.85,0,2,3
14,90.0,1,0,8,0,0,5,19293,18610,12,115.8,0.0,4.5,2.4,1.12,5.6,0,3,7
20,90.0,1,2,7,0,0,5,19629,18530,21,181.8,0.0,4.5,4.2,1.4,7.0,1,2,2
20,90.0,1,2,6,0,0,5,21813,19661,22,190.4,0.0,4.5,4.4,1.26,6.31,0,3,9
28,90.0,2,4,4,0,0,5,23092,18777,25,206.0,0.0,4.5,5.0,1.33,6.66,1,4,3
24,90.0,1,4,6,0,0,5,22420,18319,30,238.4,0.0,4.5,6.0,1.59,7.96,0,4,2
23,90.0,1,4,8,0,0,5,24592,17605,31,244.8,0.0,4.5,6.2,2.06,10.28,1,2,2
18,90.0,1,2,8,1,0,5,40974,22435,25,191.2,0.0,4.5,5.0,1.68,8.41,0,5,1
17,90.0,1,2,9,1,0,5,39100,26082,22,170.8,0.0,4.5,4.4,1.76,8.82,1,2,2
10,90.0,0,0,11,1,0,5,39430,26133,22,174.8,0.0,4.5,4.4,1.74,8.72,0,5,4
11,90.0,0,1,12,1,0,5,35257,29872,21,174.0,0.0,4.5,4.2,1.98,9.89,1,5,0
9,90.0,0,1,14,1,0,5,30399,30751,19,163.2,0.0,4.5,3.8,1.83,9.16,0,2,2
9,90.0,0,1,16,0,0,5,15049,25510,18,160.6,0.0,4.5,3.6,2.14,10.7,1,2,1
9,90.0,0,1,15,0,0,5,14520,22020,18,162.2,0.0,4.5,3.6,2.01,10.05,0,3,1
8,90.0,0,1,15,0,0,5,10726,23360,15,136.8,0.0,4.5,3.0,2.12,10.59,1,2,0
4,90.0,0,0,12,0,0,4,17106,18851,8,77.4,0.0,4.5,2.0,1.93,7.73,0,3,0
