points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,saves_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_90_last_5,xA_per_90_last_5,xG_conceded_per_90_last_5,home_away_current,fdr_current,actual_gw_points,position_1,position_2,position_3
5,64.0,0,0,1,0,0,1,0,1,31953,134267,0,3.2,10.9,0.0,0.0,4.6,0.0,0.16,0.53,1,2,1,1,0,0
1,73.0,0,0,0,0,1,1,0,1,18985,141683,0,12.4,12.4,17.0,0.0,4.6,0.1,0.02,0.65,1,5,0,1,0,0
1,44.0,0,0,0,0,1,2,0,1,6017,149099,0,12.4,13.200000000000001,17.0,0.0,4.6,0.05,0.02,0.36,0,2,0,1,0,0
27,90.0,0,0,3,4,3,0,0,5,787989,200220,13,102.6,0.0,0.0,0.0,4.6,0.0,0.0,1.0,1,3,1,0,0,0
24,90.0,0,0,3,3,4,0,0,5,992112,265824,10,82.2,0.0,0.0,0.2,4.7,0.0,0.0,1.02,0,4,2,0,0,0
20,90.0,0,0,2,3,7,0,0,5,931225,350979,14,115.4,0.0,0.0,0.2,4.7,0.0,0.0,1.27,1,3,2,0,0,0
14,90.0,0,0,1,2,8,0,0,5,827612,337088,13,105.2,0.0,0.0,0.2,4.7,0.0,0.0,1.25,0,3,1,0,0,0
7,90.0,0,0,0,0,10,0,0,5,641567,318348,11,88.6,0.0,0.0,0.1,4.7,0.0,0.0,1.17,1,2,6,0,0,0
12,90.0,0,0,1,0,8,0,0,5,361486,335803,9,78.2,0.0,0.0,0.1,4.7,0.0,0.0,1.06,0,5,1,0,0,0
12,90.0,0,0,1,0,9,0,0,5,163803,379576,8,69.80000000000001,0.0,0.0,0.0,4.7,0.0,0.0,1.1,1,3,5,0,0,0
15,90.0,0,0,1,1,7,0,0,5,142925,330130,10,82.39999999999999,0.0,0.0,-0.1,4.6,0.0,0.0,1.08,0,2,2,0,0,0
15,90.0,0,0,1,1,8,0,0,5,179892,292833,11,98.19999999999999,0.0,0.0,-0.1,4.6,0.0,0.0,1.16,1,2,1,0,0,0
15,90.0,0,0,1,1,8,0,0,5,158660,305267,11,101.0,0.0,0.0,-0.1,4.6,0.0,0.0,1.17,0,2,9,0,0,0
18,90.0,0,0,0,3,9,1,0,5,266397,609789,14,145.39999999999998,0.0,0.0,-0.1,4.6,0.0,0.0,1.52,1,4,1,0,0,0
18,90.0,0,0,0,3,10,1,0,5,284162,528604,16,164.2,0.0,0.0,-0.1,4.6,0.0,0.0,1.77,0,2,3,0,0,0
16,90.0,0,0,0,2,10,1,0,5,290817,473938,12,127.60000000000002,0.0,0.0,0.0,4.6,0.0,0.0,1.76,1,4,7,0,0,0
21,90.0,0,0,1,3,8,1,0,5,225818,496011,11,123.0,0.0,0.0,0.0,4.6,0.0,0.0,1.72,0,3,1,0,0,0
21,90.0,0,0,1,3,8,1,0,5,258164,468154,11,124.6,0.0,0.0,0.0,4.6,0.0,0.0,1.69,1,2,8,0,0,0
20,90.0,0,0,2,3,7,0,0,5,140464,164933,10,92.2,0.1,0.0,0.0,4.6,0.0,0.0,1.57,0,2,2,0,0,0
21,90.0,0,0,2,3,4,0,0,5,134588,159171,7,62.400000000000006,0.1,0.0,0.0,4.6,0.0,0.0,1.17,1,2,2,0,0,0
20,90.0,0,0,2,3,4,0,0,5,129733,157288,5,55.4,0.1,0.0,0.0,4.6,0.0,0.0,0.97,1,2,0,0,0,0
13,90.0,0,0,1,2,4,0,0,4,230862,160525,3,31.599999999999998,0.1,0.0,0.0,4.6,0.0,0.0,0.96,0,2,0,0,0,0
12,90.0,0,0,1,2,2,0,0,3,210596,221391,3,24.599999999999998,0.1,0.0,0.0,4.6,0.0,0.0,0.85,1,2,0,0,0,0
4,90.0,0,0,0,0,2,0,0,2,223517,251387,1,8.399999999999999,0.0,0.0,0.0,4.6,0.0,0.0,0.6,1,3,0,0,0,0
2,90.0,0,0,0,0,1,0,0,1,229981,335803,1,8.2,0.0,0.0,0.0,4.6,0.0,0.0,0.31,0,2,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,243646,421891,0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0,4,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,131887,442041,0,0.0,0.0,0.0,-0.1,4.5,0.0,0.0,0.0,0,4,1,0,0,0
1,90.0,0,0,0,0,1,1,0,1,95282,400921,1,12.2,0.0,0.0,-0.1,4.5,0.0,0.0,0.6,0,2,0,0,0,0
1,90.0,0,0,0,0,1,1,0,1,115557,337861,1,12.2,0.0,0.0,-0.1,4.5,0.0,0.0,0.6,1,2,0,0,0,0
1,90.0,0,0,0,0,1,1,0,1,114960,283961,1,12.2,0.0,0.0,-0.1,4.5,0.0,0.0,0.6,1,3,0,0,0,0
1,90.0,0,0,0,0,1,1,0,1,114363,230061,1,12.2,0.0,0.0,-0.1,4.5,0.0,0.0,0.6,1,2,0,0,0,0
1,90.0,0,0,0,0,1,1,0,1,120898,218851,1,12.2,0.0,0.0,0.0,4.5,0.0,0.0,0.6,0,4,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,124958,209737,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0,4,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,72138,222563,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1,2,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,53659,201041,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1,5,0,0,0,0
0,0.0,0,0,0,0,0,0,0,0,35180,179519,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0,2,0,0,0,0
25,90.0,2,0,3,6,3,2,0,5,31610,16492,0,116.00000000000001,26.300000000000004,46.0,0.0,5.5,0.34,0.02,1.0,1,3,14,0,1,0
39,90.0,4,0,3,9,4,3,0,5,157692,30841,0,193.59999999999997,28.0,76.0,0.0,5.5,0.53,0.03,1.02,0,4,2,0,1,0
39,90.0,4,0,2,9,7,2,0,5,373427,94865,0,197.8,30.5,74.0,0.2,5.7,0.52,0.03,1.27,1,3,2,0,1,0
30,90.0,3,0,1,6,8,2,0,5,465698,203429,0,174.4,59.0,64.0,0.2,5.7,0.38,0.05,1.25,0,3,2,0,1,0
30,90.0,3,0,0,6,10,1,0,5,488289,280326,0,187.60000000000002,82.5,94.0,0.2,5.7,0.4,0.1,1.17,1,2,2,0,1,0
22,90.0,2,0,1,3,8,2,0,5,524398,321082,0,147.6,86.7,93.0,0.2,5.7,0.26,0.1,1.06,0,5,2,0,1,0
10,89.2,0,0,1,0,9,1,0,5,404046,429810,0,77.19999999999999,106.29999999999998,55.0,0.1,5.6,0.07,0.13,1.1,1,3,2,0,1,0
10,89.2,0,0,1,0,7,1,0,5,193749,474327,0,80.4,156.4,55.0,-0.2,5.5,0.07,0.14,1.08,0,2,2,0,1,0
10,89.2,0,0,1,0,8,1,0,5,111904,438074,0,71.20000000000002,141.2,64.0,-0.3,5.4,0.1,0.13,1.16,1,2,9,0,1,0
17,89.2,1,0,1,2,8,1,0,5,76916,412298,0,90.4,126.5,51.0,-0.3,5.4,0.13,0.11,1.17,0,2,0,0,1,0
15,89.0,1,0,0,2,8,0,0,4,161856,531586,0,82.2,120.0,35.0,-0.3,5.4,0.15,0.12,1.43,1,4,0,0,1,0
13,90.0,1,0,0,2,5,0,0,3,160850,443630,0,75.0,97.1,34.0,-0.2,5.4,0.19,0.12,1.36,0,2,1,0,1,0
12,69.33,1,0,0,2,5,0,0,2,156547,354364,0,55.6,44.2,43.0,-0.1,5.4,0.2,0.09,1.23,1,4,3,0,1,0
13,66.67,1,0,1,2,3,0,0,2,190146,298887,0,54.8,42.5,63.0,0.0,5.4,0.18,0.08,1.16,0,3,1,0,1,0
5,66.67,0,0,1,0,3,1,0,2,221518,263340,0,24.400000000000002,50.900000000000006,59.0,0.0,5.4,0.11,0.06,1.09,1,2,0,0,1,0
5,66.67,0,0,1,0,3,1,0,2,94266,182968,0,24.400000000000002,50.900000000000006,59.0,0.0,5.4,0.11,0.06,1.09,0,2,1,0,1,0
6,72.5,0,0,1,0,4,2,0,3,97956,161033,0,38.2,80.5,129.0,0.0,5.4,0.41,0.07,1.04,1,2,2,0,1,0
7,88.0,0,0,1,0,4,2,0,4,107535,148785,0,53.60000000000001,103.10000000000001,166.0,0.0,5.4,0.55,0.07,0.88,1,2,14,0,1,0
18,90.0,1,1,1,3,4,2,0,4,179110,173310,0,103.60000000000001,120.9,163.0,0.0,5.4,0.8,0.14,0.72,0,2,7,0,1,0
24,90.0,2,1,1,3,4,1,0,4,566501,169086,0,123.8,103.69999999999999,198.0,0.1,5.5,0.94,0.2,0.78,1,2,3,0,1,0
27,89.4,2,1,2,3,4,1,0,5,990449,98645,0,129.20000000000002,117.1,239.0,0.1,5.5,0.78,0.16,0.85,1,3,6,0,1,0
32,89.4,3,1,2,3,6,1,0,5,1262737,103400,0,162.99999999999997,105.3,217.0,0.1,5.5,0.71,0.18,0.98,0,2,3,0,1,0
33,85.8,3,1,3,3,5,1,0,5,1530607,111648,0,147.60000000000002,93.8,172.0,0.1,5.5,0.6,0.18,1.28,0,4,2,0,1,0
21,85.8,2,0,2,0,7,1,0,5,1450802,133769,0,105.0,86.5,163.0,0.1,5.5,0.39,0.2,1.37,0,4,2,0,1,0
16,85.8,1,0,2,0,6,1,0,5,1062185,179648,0,77.2,108.5,137.0,0.0,5.5,0.36,0.15,1.19,0,2,2,0,1,0
15,86.4,1,0,1,0,9,1,0,5,686312,197446,0,84.80000000000001,125.7,125.0,0.0,5.5,0.39,0.22,1.45,1,2,1,0,1,0
10,73.4,0,0,1,0,6,0,0,4,460862,219893,0,44.400000000000006,129.9,82.0,0.0,5.5,0.21,0.24,1.19,1,3,11,0,1,0
18,77.0,1,0,1,3,6,0,0,4,235412,242340,0,95.4,158.89999999999998,106.0,0.0,5.5,0.37,0.25,1.09,1,2,8,0,1,0
24,77.0,2,0,1,4,9,0,0,4,308160,204754,0,124.80000000000001,161.5,148.0,0.0,5.5,0.57,0.2,1.38,0,4,3,0,1,0
25,77.0,2,0,2,4,8,0,0,4,987499,156954,0,129.0,134.29999999999998,129.0,0.1,5.6,0.47,0.19,1.43,0,4,0,0,1,0
23,65.8,2,0,2,4,7,1,0,3,1654094,137235,0,119.4,117.7,100.0,0.1,5.6,0.41,0.12,1.2,1,2,5,0,1,0
27,78.8,2,1,2,4,8,1,0,4,1840893,148591,0,146.4,177.0,102.0,0.1,5.6,0.41,0.12,1.29,1,5,1,0,1,0
17,68.4,1,1,1,1,8,1,0,3,2027692,159947,0,97.4,137.1,79.0,0.1,5.6,0.25,0.1,1.05,0,2,2,0,1,0
13,87.6,0,0,3,0,3,0,0,5,22540,11861,0,62.599999999999994,73.9,25.0,0.0,5.0,0.01,0.06,1.0,1,3,7,0,1,0
18,87.6,1,0,3,0,4,0,0,5,26281,15316,0,80.80000000000001,41.900000000000006,51.0,0.0,5.0,0.09,0.04,1.01,0,4,2,0,1,0
17,87.6,1,0,2,0,7,0,0,5,27705,17686,0,72.80000000000001,29.6,46.0,0.0,5.0,0.08,0.04,1.26,1,3,2,0,1,0
16,87.2,1,0,1,0,8,0,0,5,22175,21361,0,93.0,77.4,47.0,0.0,5.0,0.09,0.06,1.24,0,3,1,0,1,0
14,87.2,1,0,0,0,10,1,0,5,19859,20539,0,108.0,111.69999999999999,60.0,0.0,5.0,0.1,0.08,1.17,1,2,2,0,1,0
14,89.6,1,0,1,0,8,2,0,5,17811,19353,0,113.8,117.10000000000001,60.0,0.0,5.0,0.1,0.08,1.06,0,5,1,0,1,0
8,89.6,0,0,1,0,9,3,0,5,14871,18926,0,80.2,114.6,38.0,0.0,5.0,0.03,0.07,1.1,1,3,2,0,1,0
8,89.6,0,0,1,0,7,3,0,5,8732,18772,0,80.4,151.9,42.0,0.0,5.0,0.07,0.1,1.08,0,2,2,0,1,0
8,90.0,0,0,1,0,8,3,0,5,7223,14519,0,67.4,106.5,41.0,0.0,5.0,0.06,0.09,1.16,1,2,1,0,1,0
8,90.0,0,0,1,0,8,3,0,5,6140,13560,0,61.39999999999999,77.1,28.0,0.0,5.0,0.05,0.06,1.17,0,2,1,0,1,0
7,90.0,0,0,0,0,9,3,0,5,9394,16285,0,67.60000000000001,60.099999999999994,42.0,0.0,5.0,0.07,0.06,1.52,1,4,0,0,1,0
6,90.0,0,0,0,0,6,2,0,4,8752,17233,0,58.2,57.8,34.0,0.0,5.0,0.08,0.06,1.5,0,2,5,0,1,0
9,90.0,0,1,0,0,6,2,0,4,8367,14817,0,83.19999999999999,61.70000000000001,36.0,0.0,5.0,0.04,0.04,1.48,1,4,3,0,1,0
10,90.0,0,1,1,0,4,2,0,4,7824,13288,0,83.0,68.8,28.0,0.0,5.0,0.03,0.03,1.44,0,3,2,0,1,0
11,90.0,0,1,1,0,4,1,0,4,8446,12055,0,76.8,73.50000000000001,26.0,0.0,5.0,0.03,0.03,1.39,1,2,0,0,1,0
10,75.75,0,1,1,0,3,1,0,3,6101,9299,0,74.8,93.10000000000001,15.0,0.0,5.0,0.02,0.04,1.16,0,2,2,0,1,0
12,78.6,0,1,1,0,4,1,0,4,7362,6779,0,88.6,112.9,15.0,0.0,5.0,0.01,0.06,1.11,1,2,2,0,1,0
9,78.6,0,0,1,0,4,1,0,4,7988,6783,0,67.8,85.5,10.0,0.0,5.0,0.01,0.06,0.91,1,2,3,0,1,0
9,78.6,0,0,1,0,4,1,0,4,7849,6515,0,70.0,80.5,11.0,0.0,5.0,0.02,0.06,0.78,0,2,1,0,1,0
8,78.6,0,0,1,0,4,2,0,4,8405,6407,0,81.60000000000001,80.0,11.0,0.0,5.0,0.02,0.06,0.83,1,2,2,0,1,0
10,90.0,0,0,2,0,4,2,0,5,7865,5308,0,77.2,62.8,8.0,0.0,5.0,0.03,0.05,0.86,1,3,2,0,1,0
10,90.0,0,0,2,0,6,2,0,5,7621,4551,0,84.19999999999999,115.79999999999998,20.0,0.0,5.0,0.06,0.13,0.99,0,2,3,0,1,0
11,87.8,0,0,3,0,5,2,0,5,7728,4175,0,91.0,106.39999999999999,17.0,0.0,5.0,0.05,0.12,1.29,0,4,2,0,1,0
10,87.8,0,0,2,0,7,2,0,5,7443,4162,0,94.0,129.9,23.0,0.0,5.0,0.06,0.13,1.38,0,4,2,0,1,0
11,87.8,0,0,2,0,6,1,0,5,6532,3851,0,92.2,130.6,25.0,0.0,5.0,0.06,0.13,1.2,0,2,2,0,1,0
11,87.8,0,0,1,0,9,0,0,5,5845,3333,0,93.0,134.1,25.0,0.0,5.0,0.04,0.13,1.45,1,2,1,0,1,0
10,74.8,0,0,1,0,6,0,0,4,7240,3434,0,76.6,73.4,19.0,0.0,5.0,0.02,0.03,1.19,1,3,2,0,1,0
9,77.0,0,0,1,0,6,1,0,4,8635,3535,0,77.19999999999999,80.3,24.0,0.0,5.0,0.03,0.03,1.09,1,2,2,0,1,0
9,77.0,0,0,1,0,9,1,0,4,11019,4069,0,74.6,93.79999999999998,24.0,0.0,5.0,0.05,0.07,1.38,0,4,3,0,1,0
10,77.0,0,0,2,0,8,1,0,4,15138,4634,0,67.0,85.79999999999998,22.0,0.0,5.0,0.05,0.07,1.43,0,4,2,0,1,0
10,77.0,0,0,2,0,9,1,0,4,19033,5406,0,64.4,93.3,20.0,0.0,5.0,0.05,0.07,1.57,1,2,2,0,1,0
11,90.0,0,0,2,0,10,1,0,5,24675,6091,0,74.2,98.6,23.0,0.0,5.0,0.04,0.08,1.66,1,5,2,0,1,0
11,90.0,0,0,1,0,11,0,0,5,30317,6776,0,68.8,102.6,24.0,0.0,5.0,0.05,0.08,1.74,0,2,0,0,1,0
2,6.0,0,0,0,0,0,0,0,0,10110,47210,0,0.0,0.3,4.0,0.0,5.3,0.08,0.0,0.0,1,3,1,0,0,1
2,8.5,0,0,0,0,0,0,0,0,12140,55446,0,4.2,10.600000000000001,6.0,-0.3,5.2,0.08,0.04,0.02,0,4,0,0,0,1
2,8.5,0,0,0,0,0,0,0,0,10008,47630,0,4.2,10.600000000000001,6.0,-0.4,5.1,0.08,0.04,0.02,1,3,0,0,0,1
2,8.5,0,0,0,0,0,0,0,0,8942,33818,0,4.2,10.600000000000001,6.0,-0.3,5.1,0.08,0.04,0.02,0,3,1,0,0,1
3,12.67,0,0,0,0,0,0,0,0,8200,24092,0,4.2,14.400000000000002,49.0,-0.2,5.1,0.14,0.04,0.05,1,2,1,0,0,1
3,10.67,0,0,0,0,0,0,0,0,7060,16532,0,6.2,26.8,49.0,-0.2,5.1,0.08,0.05,0.05,0,5,1,0,0,1
3,12.33,0,0,0,0,0,0,0,0,5951,9514,0,4.0,26.8,49.0,-0.1,5.1,0.08,0.02,0.03,1,3,0,0,0,1
3,12.33,0,0,0,0,0,0,0,0,5813,8569,0,4.0,26.8,49.0,0.0,5.1,0.08,0.02,0.03,0,2,1,0,0,1
4,11.25,0,0,0,0,0,0,0,0,5435,7975,0,7.2,27.1,68.0,0.0,5.1,0.08,0.02,0.06,1,2,1,0,0,1
4,13.75,0,0,0,0,0,0,0,0,5768,7531,0,7.2,24.1,43.0,0.0,5.1,0.04,0.01,0.04,0,2,0,0,0,1
3,16.67,0,0,0,0,0,0,0,0,9734,10140,0,5.2,11.4,39.0,0.0,5.1,0.05,0.01,0.05,1,4,0,0,0,1
2,19.5,0,0,0,0,0,0,0,0,9515,10161,0,3.2,1.1,37.0,0.0,5.1,0.08,0.0,0.08,0,2,0,0,0,1
2,19.5,0,0,0,0,0,0,0,0,8857,9669,0,3.2,1.1,37.0,0.0,5.1,0.08,0.0,0.08,1,4,0,0,0,1
1,31.0,0,0,0,0,0,0,0,0,8111,9180,0,0.0,0.8,18.0,0.0,5.1,0.07,0.01,0.03,0,3,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,7099,8761,0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,1,2,2,0,0,1
2,74.0,0,0,1,0,0,0,0,1,2974,5928,0,10.2,23.1,37.0,0.0,5.1,0.97,0.54,0.67,0,2,1,0,0,1
3,65.0,0,0,1,0,0,0,0,2,2876,5325,0,10.2,28.6,63.0,0.0,5.1,0.6,0.27,0.42,1,2,1,0,0,1
4,49.0,0,0,1,0,1,0,0,2,2806,4816,0,11.2,32.900000000000006,102.0,0.0,5.1,0.52,0.2,0.31,1,2,0,0,0,1
4,49.0,0,0,1,0,1,0,0,2,2985,3916,0,11.2,32.900000000000006,102.0,-0.1,5.0,0.52,0.2,0.31,0,2,0,0,0,1
4,49.0,0,0,1,0,1,0,0,2,3070,3651,0,11.2,32.900000000000006,102.0,-0.1,5.0,0.52,0.2,0.31,1,2,0,0,0,1
2,36.5,0,0,0,0,1,0,0,1,2928,3212,0,1.0,9.8,65.0,-0.1,5.0,0.3,0.04,0.13,1,3,4,0,0,1
5,12.0,0,1,0,0,1,0,0,0,2682,3027,0,1.2,4.6,47.0,-0.1,5.0,0.34,0.04,0.04,0,2,1,0,0,1
5,4.0,0,1,0,0,0,0,0,0,2495,2831,0,0.2,0.3,8.0,-0.1,5.0,0.16,0.0,0.0,0,4,0,0,0,1
5,4.0,0,1,0,0,0,0,0,0,1938,2702,0,0.2,0.3,8.0,0.0,5.0,0.16,0.0,0.0,0,4,0,0,0,1
5,4.0,0,1,0,0,0,0,0,0,1642,2307,0,0.2,0.3,8.0,0.0,5.0,0.16,0.0,0.0,0,2,1,0,0,1
6,7.67,0,1,0,0,1,0,0,0,1832,1817,0,1.4,13.4,14.0,0.0,5.0,0.1,0.02,0.26,1,2,12,0,0,1
14,31.67,2,0,1,2,1,0,0,1,3013,1890,0,65.60000000000001,16.2,67.0,0.0,5.0,0.28,0.07,0.48,1,3,1,0,0,1
14,36.33,2,0,1,2,1,0,0,1,4194,1963,0,67.2,17.2,72.0,0.0,5.0,0.29,0.08,0.51,1,2,1,0,0,1
15,38.5,2,0,1,2,4,0,0,2,11500,2559,0,71.80000000000001,18.2,76.0,0.0,5.0,0.22,0.07,0.68,0,4,10,0,0,1
25,32.4,3,1,1,4,4,0,0,2,14635,4177,0,112.2,28.5,107.0,0.0,5.0,0.26,0.06,0.59,0,4,3,0,0,1
27,46.2,4,1,1,4,5,1,0,3,17284,5890,0,133.39999999999998,18.8,120.0,0.0,5.0,0.3,0.05,0.87,1,2,1,0,0,1
16,33.6,2,1,0,2,5,1,0,2,85436,8036,0,68.99999999999999,16.5,62.0,0.0,5.0,0.14,0.02,0.74,1,5,1,0,0,1
16,33.6,2,1,0,2,5,1,0,2,153588,10182,0,67.6,16.8,59.0,0.0,5.0,0.13,0.02,0.74,0,2,5,0,0,1
4,13.5,0,0,0,0,0,0,0,0,2802,3510,0,17.200000000000003,25.6,8.0,0.0,5.0,0.0,0.17,0.16,1,3,0,0,1,0
4,13.5,0,0,0,0,0,0,0,0,2966,4170,0,17.200000000000003,25.6,8.0,0.0,5.0,0.0,0.17,0.16,0,4,4,0,1,0
7,16.0,0,1,0,0,0,0,0,0,2913,3805,0,19.0,15.700000000000001,8.0,-0.1,4.9,0.0,0.06,0.2,1,3,1,0,1,0
7,21.5,0,1,0,0,0,0,0,0,1474,3223,0,26.599999999999998,27.6,67.0,-0.1,4.9,0.01,0.09,0.2,0,3,1,0,1,0
7,30.0,0,1,0,0,1,0,0,0,1727,2408,0,32.8,64.3,71.0,-0.1,4.9,0.01,0.16,0.34,1,2,0,0,1,0
6,31.0,0,1,0,0,1,0,0,0,1658,2253,0,26.2,51.5,71.0,-0.1,4.9,0.02,0.19,0.4,0,5,0,0,1,0
6,31.0,0,1,0,0,1,0,0,0,1519,1967,0,26.2,51.5,71.0,-0.1,4.9,0.02,0.19,0.4,1,3,5,0,1,0
7,46.67,0,1,0,0,2,0,0,1,1461,1992,0,43.4,72.10000000000001,69.0,0.0,4.9,0.02,0.19,0.74,0,2,8,0,1,0
14,68.67,1,1,0,1,4,0,0,2,2573,1964,0,81.6,87.4,39.0,0.0,4.9,0.04,0.31,1.11,1,2,0,0,1,0
13,80.5,1,1,0,1,3,0,0,2,19680,2499,0,71.19999999999999,48.9,33.0,0.0,4.9,0.06,0.24,1.14,0,2,2,0,1,0
15,83.67,1,1,0,1,4,0,0,3,33799,17918,0,80.6,57.0,101.0,0.0,4.9,0.19,0.19,1.4,1,4,7,0,1,0
22,85.25,2,1,0,1,8,0,0,4,34955,19356,0,116.19999999999999,63.8,126.0,0.0,4.9,0.22,0.15,1.77,0,2,8,0,1,0
25,86.5,3,0,1,1,7,0,0,4,49837,20753,0,129.2,56.2,156.0,0.0,4.9,0.38,0.15,1.6,1,4,6,0,1,0
23,86.5,2,1,2,0,5,0,0,4,137136,32017,0,87.4,33.3,166.0,0.0,4.9,0.41,0.05,1.57,0,3,10,0,1,0
33,87.2,3,1,2,3,7,0,0,5,342498,43652,0,135.0,63.6,181.0,0.1,5.0,0.33,0.08,1.52,1,2,11,0,1,0
42,87.2,4,1,3,6,6,0,0,5,978789,51281,0,167.8,59.8,176.0,0.2,5.1,0.29,0.17,1.4,0,2,2,0,1,0
37,87.2,3,1,3,6,3,0,0,5,1480177,67689,0,149.0,57.8,174.0,0.4,5.3,0.26,0.17,1.0,1,2,2,0,1,0
31,89.8,2,1,2,6,4,0,0,5,1642481,109148,0,118.0,58.099999999999994,154.0,0.5,5.4,0.14,0.18,0.97,1,2,13,0,1,0
38,88.4,3,1,2,8,4,0,0,5,2016550,174993,0,160.4,80.5,156.0,0.5,5.4,0.25,0.18,0.84,0,2,6,0,1,0
34,88.4,2,2,2,6,4,0,0,5,2675941,178347,0,138.4,90.5,159.0,0.5,5.5,0.26,0.25,0.89,1,2,6,0,1,0
29,86.0,1,3,2,3,4,0,0,5,2907803,170443,0,116.39999999999999,113.5,117.0,0.4,5.5,0.23,0.18,0.85,1,3,7,0,1,0
34,86.0,2,3,2,3,6,0,0,5,2899764,169541,0,137.20000000000002,126.50000000000001,116.0,0.3,5.6,0.23,0.18,0.97,0,2,7,0,1,0
39,86.0,2,4,3,4,5,0,0,5,3217071,143697,0,158.8,136.4,137.0,0.2,5.6,0.25,0.26,1.29,0,4,2,0,1,0
28,87.6,1,3,2,2,7,0,0,5,2933265,105496,0,112.4,123.19999999999999,130.0,0.2,5.6,0.21,0.25,1.38,0,4,2,0,1,0
24,87.6,1,2,2,1,6,0,0,5,2202447,133710,0,102.8,118.5,149.0,0.2,5.7,0.23,0.17,1.2,0,2,2,0,1,0
20,90.0,1,1,1,1,9,0,0,5,1522416,149086,0,91.4,108.69999999999999,155.0,0.1,5.6,0.3,0.15,1.47,1,2,1,0,1,0
14,78.8,0,1,1,1,6,0,0,4,1203072,188346,0,57.8,102.2,143.0,0.0,5.6,0.3,0.14,1.22,1,3,3,0,1,0
10,78.8,0,0,1,0,6,0,0,4,883728,227606,0,42.400000000000006,90.6,175.0,0.0,5.6,0.41,0.06,1.12,1,2,5,0,1,0
13,78.8,0,1,1,0,9,0,0,4,796543,295238,0,54.2,118.0,166.0,0.0,5.6,0.34,0.09,1.41,0,4,3,0,1,0
14,78.8,0,1,2,0,8,0,0,4,816637,317617,0,47.2,94.7,144.0,-0.1,5.6,0.33,0.08,1.45,0,4,2,0,1,0
14,78.8,0,1,2,0,9,0,0,4,785944,352834,0,38.6,88.7,123.0,0.0,5.6,0.25,0.07,1.59,1,2,5,0,1,0
18,89.6,0,2,2,0,10,0,0,5,727344,377026,0,51.4,121.89999999999999,133.0,0.1,5.7,0.39,0.11,1.66,1,5,2,0,1,0
17,89.6,0,2,1,0,11,0,0,5,668744,401218,0,49.599999999999994,127.5,152.0,0.1,5.7,0.55,0.11,1.74,0,2,1,0,1,0
0,0.0,0,0,0,0,0,0,0,0,10074,24874,0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,1,3,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,11489,29900,0,0.0,0.0,0.0,-0.2,4.8,0.0,0.0,0.0,0,4,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,9339,24569,0,0.0,0.0,0.0,-0.2,4.8,0.0,0.0,0.0,1,3,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,7795,18941,0,0.0,0.0,0.0,-0.2,4.8,0.0,0.0,0.0,0,3,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,6400,14726,0,0.0,0.0,0.0,-0.1,4.8,0.0,0.0,0.0,1,2,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,5282,11454,0,0.0,0.0,0.0,-0.1,4.8,0.0,0.0,0.0,0,5,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,4620,7493,0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,1,3,3,0,0,1
3,25.0,0,1,0,0,0,1,0,0,5324,7258,0,8.0,0.3,49.0,-0.1,4.7,0.35,0.0,0.28,0,2,0,0,0,1
3,25.0,0,1,0,0,0,1,0,0,10677,7881,0,8.0,0.3,49.0,-0.1,4.7,0.35,0.0,0.28,1,2,1,0,0,1
4,39.0,0,1,0,0,2,1,0,0,12381,8958,0,8.0,0.8,49.0,-0.1,4.7,0.18,0.0,0.86,0,2,0,0,0,1
4,39.0,0,1,0,0,2,1,0,0,18031,13552,0,8.0,0.8,49.0,-0.1,4.7,0.18,0.0,0.86,1,4,1,0,0,1
5,30.67,0,1,0,0,2,1,0,0,18428,14078,0,8.2,1.8,51.0,-0.1,4.7,0.12,0.01,0.58,0,2,1,0,0,1
3,28.67,0,0,0,0,3,0,0,0,17748,13981,0,10.6,12.3,41.0,0.0,4.7,0.04,0.02,0.76,1,4,0,0,0,1
